Vivienda;Precio;Numero habitaciones;Metros cuadrados;Ciudad;Zona;Barrio;Garaje;Descripcion;Regimen
Piso en Mercado San Valero, Zaragoza;650;1 hab.;50 m²;zaragoza;delicias;mercado-san-valero;No;Planta 4ª interior con ascensor;Alquiler
Piso en calle de Vicente Berdusán, 16, Mercado San Valero, Zaragoza;1192;1 hab.;50 m²;zaragoza;delicias;mercado-san-valero;No;Planta 1ª exterior con ascensor;Alquiler
Piso en Mercado San Valero, Zaragoza;750;3 hab.;80 m²;zaragoza;delicias;mercado-san-valero;Garaje opc. 100 €/mes;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de Vicente Berdusán, Mercado San Valero, Zaragoza;750;1 hab.;45 m²;zaragoza;delicias;mercado-san-valero;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle de Marcelino Unceta, Mercado San Valero, Zaragoza;750;3 hab.;66 m²;zaragoza;delicias;mercado-san-valero;No;Entreplanta exterior con ascensor;Alquiler
Piso en Pablo Sarasate, 29, Mercado San Valero, Zaragoza;550;1 hab.;48 m²;zaragoza;delicias;mercado-san-valero;No;Planta 20ª exterior con ascensor;Alquiler
Piso en Bolivia, 60, Mercado San Valero, Zaragoza;725;2 hab.;70 m²;zaragoza;delicias;mercado-san-valero;Garaje opc. 75 €/mes;Planta 1ª exterior sin ascensor;Alquiler
Piso en calle del Padre Manjón, 34, Mercado San Valero, Zaragoza;775;3 hab.;85 m²;zaragoza;delicias;mercado-san-valero;No;Planta 6ª exterior con ascensor;Alquiler
Piso en calle del Tenor Gayarre, 4, Mercado San Valero, Zaragoza;750;3 hab.;85 m²;zaragoza;delicias;mercado-san-valero;Garaje opc. 100 €/mes;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de Bolivia, 68, Mercado San Valero, Zaragoza;900;4 hab.;110 m²;zaragoza;delicias;mercado-san-valero;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en paseo de Calanda, 31, Mercado San Valero, Zaragoza;1300;5 hab.;90 m²;zaragoza;delicias;mercado-san-valero;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle de Vicente Berdusán, Mercado San Valero, Zaragoza;1100;3 hab.;120 m²;zaragoza;delicias;mercado-san-valero;No;Planta 9ª exterior con ascensor;Alquiler
Piso en Pablo Sarasate, 20, Mercado San Valero, Zaragoza;700;3 hab.;90 m²;zaragoza;delicias;mercado-san-valero;Garaje opc. 50 €/mes;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de San Roque, Mercado San Valero, Zaragoza;675;2 hab.;64 m²;zaragoza;delicias;mercado-san-valero;No;Planta 5ª exterior con ascensor;Alquiler
Piso en Mercado San Valero, Zaragoza;650;2 hab.;58 m²;zaragoza;delicias;mercado-san-valero;No;Planta 5ª exterior con ascensor;Alquiler
Piso en paseo de Calanda, 35, Mercado San Valero, Zaragoza;600;1 hab.;62 m²;zaragoza;delicias;mercado-san-valero;No;Planta 5ª exterior con ascensor;Alquiler
Piso en Mercado San Valero, Zaragoza;650;1 hab.;50 m²;zaragoza;delicias;mercado-san-valero;No;Planta 4ª interior con ascensor;Alquiler
Piso en calle de Vicente Berdusán, 16, Mercado San Valero, Zaragoza;1192;1 hab.;50 m²;zaragoza;delicias;mercado-san-valero;No;Planta 1ª exterior con ascensor;Alquiler
Piso en Mercado San Valero, Zaragoza;750;3 hab.;80 m²;zaragoza;delicias;mercado-san-valero;Garaje opc. 100 €/mes;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de Vicente Berdusán, Mercado San Valero, Zaragoza;750;1 hab.;45 m²;zaragoza;delicias;mercado-san-valero;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle de Marcelino Unceta, Mercado San Valero, Zaragoza;750;3 hab.;66 m²;zaragoza;delicias;mercado-san-valero;No;Entreplanta exterior con ascensor;Alquiler
Piso en Pablo Sarasate, 29, Mercado San Valero, Zaragoza;550;1 hab.;48 m²;zaragoza;delicias;mercado-san-valero;No;Planta 20ª exterior con ascensor;Alquiler
Piso en Bolivia, 60, Mercado San Valero, Zaragoza;725;2 hab.;70 m²;zaragoza;delicias;mercado-san-valero;Garaje opc. 75 €/mes;Planta 1ª exterior sin ascensor;Alquiler
Piso en calle del Padre Manjón, 34, Mercado San Valero, Zaragoza;775;3 hab.;85 m²;zaragoza;delicias;mercado-san-valero;No;Planta 6ª exterior con ascensor;Alquiler
Piso en calle del Tenor Gayarre, 4, Mercado San Valero, Zaragoza;750;3 hab.;85 m²;zaragoza;delicias;mercado-san-valero;Garaje opc. 100 €/mes;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de Bolivia, 68, Mercado San Valero, Zaragoza;900;4 hab.;110 m²;zaragoza;delicias;mercado-san-valero;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en paseo de Calanda, 31, Mercado San Valero, Zaragoza;1300;5 hab.;90 m²;zaragoza;delicias;mercado-san-valero;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle de Don Pedro de Luna, 69, Delicias, Zaragoza;785;2 hab.;51 m²;zaragoza;delicias;delicias;No;Planta 3ª interior con ascensor;Alquiler
Piso en Delicias, Zaragoza;615;2 hab.;60 m²;zaragoza;delicias;delicias;No;Planta 4ª exterior sin ascensor;Alquiler
Piso en Delicias, Zaragoza;670;3 hab.;71 m²;zaragoza;delicias;delicias;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en calle de Borja, 22, Delicias, Zaragoza;670;3 hab.;65 m²;zaragoza;delicias;delicias;No;Planta 4ª exterior sin ascensor;Alquiler
Piso en Delicias, Zaragoza;595;2 hab.;47 m²;zaragoza;delicias;delicias;No;Planta 4ª exterior sin ascensor;Alquiler
Piso en calle de Don Pedro de Luna, 69, Delicias, Zaragoza;785;2 hab.;51 m²;zaragoza;delicias;delicias;No;Planta 3ª interior con ascensor;Alquiler
Piso en Delicias, Zaragoza;615;2 hab.;60 m²;zaragoza;delicias;delicias;No;Planta 4ª exterior sin ascensor;Alquiler
Piso en Delicias, Zaragoza;595;2 hab.;47 m²;zaragoza;delicias;delicias;No;Planta 4ª exterior sin ascensor;Alquiler
Piso en calle de Borja, 22, Delicias, Zaragoza;670;3 hab.;65 m²;zaragoza;delicias;delicias;No;Planta 4ª exterior sin ascensor;Alquiler
Piso en Delicias, Zaragoza;670;3 hab.;71 m²;zaragoza;delicias;delicias;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en calle de Don Pedro de Luna, 69, Delicias, Zaragoza;785;2 hab.;51 m²;zaragoza;delicias;delicias;No;Planta 3ª interior con ascensor;Alquiler
Piso en Delicias, Zaragoza;615;2 hab.;60 m²;zaragoza;delicias;delicias;No;Planta 4ª exterior sin ascensor;Alquiler
Piso en calle de Borja, 22, Delicias, Zaragoza;670;3 hab.;65 m²;zaragoza;delicias;delicias;No;Planta 4ª exterior sin ascensor;Alquiler
Piso en Delicias, Zaragoza;670;3 hab.;71 m²;zaragoza;delicias;delicias;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en Delicias, Zaragoza;595;2 hab.;47 m²;zaragoza;delicias;delicias;No;Planta 4ª exterior sin ascensor;Alquiler
Piso en calle de Don Pedro de Luna, 69, Delicias, Zaragoza;785;2 hab.;51 m²;zaragoza;delicias;delicias;No;Planta 3ª interior con ascensor;Alquiler
Piso en Delicias, Zaragoza;615;2 hab.;60 m²;zaragoza;delicias;delicias;No;Planta 4ª exterior sin ascensor;Alquiler
Piso en Delicias, Zaragoza;670;3 hab.;71 m²;zaragoza;delicias;delicias;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en Delicias, Zaragoza;595;2 hab.;47 m²;zaragoza;delicias;delicias;No;Planta 4ª exterior sin ascensor;Alquiler
Piso en calle de Borja, 22, Delicias, Zaragoza;670;3 hab.;65 m²;zaragoza;delicias;delicias;No;Planta 4ª exterior sin ascensor;Alquiler
Piso en Parque Delicias - La Bozada, Zaragoza;605;2 hab.;57 m²;zaragoza;delicias;parque-delicias-la-bozada;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en calle Cañizar del Olivar, Parque Delicias - La Bozada, Zaragoza;750;2 hab.;80 m²;zaragoza;delicias;parque-delicias-la-bozada;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Ramón Salanova, 2, Parque Delicias - La Bozada, Zaragoza;745;3 hab.;65 m²;zaragoza;delicias;parque-delicias-la-bozada;No;Planta 2ª exterior con ascensor;Alquiler
Piso en Parque Delicias - La Bozada, Zaragoza;550;1 hab.;40 m²;zaragoza;delicias;parque-delicias-la-bozada;No;Planta 2ª exterior con ascensor;Alquiler
Piso en Parque Delicias - La Bozada, Zaragoza;605;2 hab.;57 m²;zaragoza;delicias;parque-delicias-la-bozada;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en calle Cañizar del Olivar, Parque Delicias - La Bozada, Zaragoza;750;2 hab.;80 m²;zaragoza;delicias;parque-delicias-la-bozada;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Ramón Salanova, 2, Parque Delicias - La Bozada, Zaragoza;745;3 hab.;65 m²;zaragoza;delicias;parque-delicias-la-bozada;No;Planta 2ª exterior con ascensor;Alquiler
Piso en Parque Delicias - La Bozada, Zaragoza;550;1 hab.;40 m²;zaragoza;delicias;parque-delicias-la-bozada;No;Planta 2ª exterior con ascensor;Alquiler
Piso en Parque Delicias - La Bozada, Zaragoza;605;2 hab.;57 m²;zaragoza;delicias;parque-delicias-la-bozada;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en calle Cañizar del Olivar, Parque Delicias - La Bozada, Zaragoza;750;2 hab.;80 m²;zaragoza;delicias;parque-delicias-la-bozada;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Ramón Salanova, 2, Parque Delicias - La Bozada, Zaragoza;745;3 hab.;65 m²;zaragoza;delicias;parque-delicias-la-bozada;No;Planta 2ª exterior con ascensor;Alquiler
Piso en Parque Delicias - La Bozada, Zaragoza;550;1 hab.;40 m²;zaragoza;delicias;parque-delicias-la-bozada;No;Planta 2ª exterior con ascensor;Alquiler
Piso en Parque Delicias - La Bozada, Zaragoza;605;2 hab.;57 m²;zaragoza;delicias;parque-delicias-la-bozada;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en calle Cañizar del Olivar, Parque Delicias - La Bozada, Zaragoza;750;2 hab.;80 m²;zaragoza;delicias;parque-delicias-la-bozada;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Ramón Salanova, 2, Parque Delicias - La Bozada, Zaragoza;745;3 hab.;65 m²;zaragoza;delicias;parque-delicias-la-bozada;No;Planta 2ª exterior con ascensor;Alquiler
Piso en Parque Delicias - La Bozada, Zaragoza;550;1 hab.;40 m²;zaragoza;delicias;parque-delicias-la-bozada;No;Planta 2ª exterior con ascensor;Alquiler
Piso en La Trinidad, Málaga;800;2 hab.;60 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en avenida de Barcelona, La Trinidad, Málaga;1200;4 hab.;100 m²;malaga;centro;la-trinidad;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en calle mármoles, s/n, La Trinidad, Málaga;1050;2 hab.;100 m²;malaga;centro;la-trinidad;No;Planta 7ª exterior con ascensor;Alquiler
Casa o chalet independiente en calle Jara, La Trinidad, Málaga;1300;2 hab.;200 m²;malaga;centro;la-trinidad;No;Publicado ayer ;Alquiler
Piso en avenida Doctor Gálvez Ginachero, La Trinidad, Málaga;1300;3 hab.;140 m²;malaga;centro;la-trinidad;Garaje incluido;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Mármoles, s/n, La Trinidad, Málaga;1200;1 hab.;60 m²;malaga;centro;la-trinidad;No;Planta 7ª exterior con ascensor;Alquiler
Estudio en calle de San Quintín, 39, La Trinidad, Málaga;665;no definido;42 m²;malaga;centro;la-trinidad;No;Planta 2ª exterior con ascensor;Alquiler
Dúplex en calle Lemus, La Trinidad, Málaga;800;1 hab.;46 m²;malaga;centro;la-trinidad;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida Doctor Gálvez Ginachero, La Trinidad, Málaga;995;2 hab.;45 m²;malaga;centro;la-trinidad;No;Planta 4ª exterior con ascensor;Alquiler
Dúplex en calle Trinidad, 7, La Trinidad, Málaga;1700;2 hab.;76 m²;malaga;centro;la-trinidad;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en calle Don Juan de Austria, 18, La Trinidad, Málaga;2400;2 hab.;76 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Don Juan de Austria, 18, La Trinidad, Málaga;2100;1 hab.;69 m²;malaga;centro;la-trinidad;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle Don Juan de Austria, La Trinidad, Málaga;800;1 hab.;68 m²;malaga;centro;la-trinidad;No;Bajo exterior con ascensor;Alquiler
Piso en avenida de Barcelona, La Trinidad, Málaga;1250;3 hab.;98 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Trinidad, La Trinidad, Málaga;1400;2 hab.;115 m²;malaga;centro;la-trinidad;Garaje incluido;Planta 5ª exterior con ascensor;Alquiler
Piso en avenida de Barcelona, La Trinidad, Málaga;1250;2 hab.;75 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de San Quintín, La Trinidad, Málaga;1500;1 hab.;60 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Churruca, La Trinidad, Málaga;2100;2 hab.;69 m²;malaga;centro;la-trinidad;No;Bajo interior sin ascensor;Alquiler
Piso en calle la Regente, La Trinidad, Málaga;790;2 hab.;70 m²;malaga;centro;la-trinidad;No;Bajo exterior sin ascensor;Alquiler
Piso en calle Barrera de la Trinidad, La Trinidad, Málaga;875;2 hab.;90 m²;malaga;centro;la-trinidad;Garaje incluido;Planta 1ª exterior sin ascensor;Alquiler
Piso en Av de Fatima, La Trinidad, Málaga;800;1 hab.;75 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de San Quintín, La Trinidad, Málaga;1500;1 hab.;60 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Mármoles, La Trinidad, Málaga;900;2 hab.;80 m²;malaga;centro;la-trinidad;No;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida de Barcelona, La Trinidad, Málaga;1200;4 hab.;100 m²;malaga;centro;la-trinidad;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en calle Casajara, La Trinidad, Málaga;1200;2 hab.;58 m²;malaga;centro;la-trinidad;No;Planta 1ª exterior con ascensor;Alquiler
Piso en La Trinidad, Málaga;1650;2 hab.;64 m²;malaga;centro;la-trinidad;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle Casajara, La Trinidad, Málaga;1100;1 hab.;53 m²;malaga;centro;la-trinidad;No;Planta 7ª exterior con ascensor;Alquiler
Piso en La Trinidad, Málaga;1500;1 hab.;60 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Dúplex en La Trinidad, Málaga;850;1 hab.;40 m²;malaga;centro;la-trinidad;No;Bajo interior sin ascensor;Alquiler
Piso en plaza de Bailén, La Trinidad, Málaga;1100;3 hab.;81 m²;malaga;centro;la-trinidad;No;Planta 7ª exterior con ascensor;Alquiler
Piso en calle Ventura Rodríguez, 11, La Trinidad, Málaga;940;1 hab.;37 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Ático en calle Mazarredo, 1, La Trinidad, Málaga;1400;1 hab.;120 m²;malaga;centro;la-trinidad;No;Planta 8ª exterior con ascensor;Alquiler
Piso en pasaje Zambrana, 3, La Trinidad, Málaga;910;1 hab.;65 m²;malaga;centro;la-trinidad;No;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida Doctor Gálvez Ginachero, 21, La Trinidad, Málaga;1300;3 hab.;84 m²;malaga;centro;la-trinidad;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle de San Quintín, 42, La Trinidad, Málaga;1500;1 hab.;60 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en avenida Doctor Gálvez Ginachero, 14, La Trinidad, Málaga;980;1 hab.;58 m²;malaga;centro;la-trinidad;No;Planta 5ª exterior con ascensor;Alquiler
Ático en avenida de Barcelona, 18, La Trinidad, Málaga;1400;3 hab.;120 m²;malaga;centro;la-trinidad;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Estudio en calle de San Quintín, 56, La Trinidad, Málaga;850;no definido;30 m²;malaga;centro;la-trinidad;No;Planta 1ª exterior con ascensor;Alquiler
Dúplex en calle Lemus, 8, La Trinidad, Málaga;850;1 hab.;40 m²;malaga;centro;la-trinidad;No;Bajo interior sin ascensor;Alquiler
Piso en calle de San Quintín, La Trinidad, Málaga;1500;1 hab.;60 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Malasaña, 59, La Trinidad, Málaga;1000;2 hab.;62 m²;malaga;centro;la-trinidad;No;Bajo exterior con ascensor;Alquiler
Casa o chalet independiente en calle Jara, 23, La Trinidad, Málaga;1300;2 hab.;200 m²;malaga;centro;la-trinidad;No;No tiene;Alquiler
Piso en calle pelayo, 2, La Trinidad, Málaga;900;2 hab.;65 m²;malaga;centro;la-trinidad;No;Planta 9ª exterior con ascensor;Alquiler
Piso en calle Doctor Fleming, 10, La Trinidad, Málaga;1400;4 hab.;125 m²;malaga;centro;la-trinidad;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Trinidad, 85, La Trinidad, Málaga;1000;3 hab.;110 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en La Trinidad, Málaga;800;2 hab.;60 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en avenida de Barcelona, La Trinidad, Málaga;1200;4 hab.;100 m²;malaga;centro;la-trinidad;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en calle mármoles, s/n, La Trinidad, Málaga;1050;2 hab.;100 m²;malaga;centro;la-trinidad;No;Planta 7ª exterior con ascensor;Alquiler
Casa o chalet independiente en calle Jara, La Trinidad, Málaga;1300;2 hab.;200 m²;malaga;centro;la-trinidad;No;Publicado ayer ;Alquiler
Piso en avenida Doctor Gálvez Ginachero, La Trinidad, Málaga;1300;3 hab.;140 m²;malaga;centro;la-trinidad;Garaje incluido;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Mármoles, s/n, La Trinidad, Málaga;1200;1 hab.;60 m²;malaga;centro;la-trinidad;No;Planta 7ª exterior con ascensor;Alquiler
Estudio en calle de San Quintín, 39, La Trinidad, Málaga;665;no definido;42 m²;malaga;centro;la-trinidad;No;Planta 2ª exterior con ascensor;Alquiler
Dúplex en calle Lemus, La Trinidad, Málaga;800;1 hab.;46 m²;malaga;centro;la-trinidad;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida Doctor Gálvez Ginachero, La Trinidad, Málaga;995;2 hab.;45 m²;malaga;centro;la-trinidad;No;Planta 4ª exterior con ascensor;Alquiler
Dúplex en calle Trinidad, 7, La Trinidad, Málaga;1700;2 hab.;76 m²;malaga;centro;la-trinidad;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en calle Don Juan de Austria, 18, La Trinidad, Málaga;2400;2 hab.;76 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Don Juan de Austria, 18, La Trinidad, Málaga;2100;1 hab.;69 m²;malaga;centro;la-trinidad;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle Don Juan de Austria, La Trinidad, Málaga;800;1 hab.;68 m²;malaga;centro;la-trinidad;No;Bajo exterior con ascensor;Alquiler
Piso en avenida de Barcelona, La Trinidad, Málaga;1250;3 hab.;98 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Trinidad, La Trinidad, Málaga;1400;2 hab.;115 m²;malaga;centro;la-trinidad;Garaje incluido;Planta 5ª exterior con ascensor;Alquiler
Piso en avenida de Barcelona, La Trinidad, Málaga;1250;2 hab.;75 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de San Quintín, La Trinidad, Málaga;1500;1 hab.;60 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Churruca, La Trinidad, Málaga;2100;2 hab.;69 m²;malaga;centro;la-trinidad;No;Bajo interior sin ascensor;Alquiler
Piso en calle la Regente, La Trinidad, Málaga;790;2 hab.;70 m²;malaga;centro;la-trinidad;No;Bajo exterior sin ascensor;Alquiler
Piso en calle Barrera de la Trinidad, La Trinidad, Málaga;875;2 hab.;90 m²;malaga;centro;la-trinidad;Garaje incluido;Planta 1ª exterior sin ascensor;Alquiler
Piso en Av de Fatima, La Trinidad, Málaga;800;1 hab.;75 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de San Quintín, La Trinidad, Málaga;1500;1 hab.;60 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Mármoles, La Trinidad, Málaga;900;2 hab.;80 m²;malaga;centro;la-trinidad;No;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida de Barcelona, La Trinidad, Málaga;1200;4 hab.;100 m²;malaga;centro;la-trinidad;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en calle Casajara, La Trinidad, Málaga;1200;2 hab.;58 m²;malaga;centro;la-trinidad;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle Casajara, La Trinidad, Málaga;1100;1 hab.;53 m²;malaga;centro;la-trinidad;No;Planta 7ª exterior con ascensor;Alquiler
Piso en La Trinidad, Málaga;1650;2 hab.;64 m²;malaga;centro;la-trinidad;No;Planta 2ª exterior con ascensor;Alquiler
Piso en La Trinidad, Málaga;1500;1 hab.;60 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Dúplex en La Trinidad, Málaga;850;1 hab.;40 m²;malaga;centro;la-trinidad;No;Bajo interior sin ascensor;Alquiler
Piso en plaza de Bailén, La Trinidad, Málaga;1100;3 hab.;81 m²;malaga;centro;la-trinidad;No;Planta 7ª exterior con ascensor;Alquiler
Piso en La Trinidad, Málaga;800;2 hab.;60 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en avenida de Barcelona, La Trinidad, Málaga;1200;4 hab.;100 m²;malaga;centro;la-trinidad;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en calle mármoles, s/n, La Trinidad, Málaga;1050;2 hab.;100 m²;malaga;centro;la-trinidad;No;Planta 7ª exterior con ascensor;Alquiler
Casa o chalet independiente en calle Jara, La Trinidad, Málaga;1300;2 hab.;200 m²;malaga;centro;la-trinidad;No;Publicado ayer ;Alquiler
Piso en avenida Doctor Gálvez Ginachero, La Trinidad, Málaga;1300;3 hab.;140 m²;malaga;centro;la-trinidad;Garaje incluido;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Mármoles, s/n, La Trinidad, Málaga;1200;1 hab.;60 m²;malaga;centro;la-trinidad;No;Planta 7ª exterior con ascensor;Alquiler
Estudio en calle de San Quintín, 39, La Trinidad, Málaga;665;no definido;42 m²;malaga;centro;la-trinidad;No;Planta 2ª exterior con ascensor;Alquiler
Dúplex en calle Lemus, La Trinidad, Málaga;800;1 hab.;46 m²;malaga;centro;la-trinidad;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida Doctor Gálvez Ginachero, La Trinidad, Málaga;995;2 hab.;45 m²;malaga;centro;la-trinidad;No;Planta 4ª exterior con ascensor;Alquiler
Dúplex en calle Trinidad, 7, La Trinidad, Málaga;1700;2 hab.;76 m²;malaga;centro;la-trinidad;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en calle Don Juan de Austria, 18, La Trinidad, Málaga;2400;2 hab.;76 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Don Juan de Austria, 18, La Trinidad, Málaga;2100;1 hab.;69 m²;malaga;centro;la-trinidad;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle Don Juan de Austria, La Trinidad, Málaga;800;1 hab.;68 m²;malaga;centro;la-trinidad;No;Bajo exterior con ascensor;Alquiler
Piso en avenida de Barcelona, La Trinidad, Málaga;1250;3 hab.;98 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Trinidad, La Trinidad, Málaga;1400;2 hab.;115 m²;malaga;centro;la-trinidad;Garaje incluido;Planta 5ª exterior con ascensor;Alquiler
Piso en avenida de Barcelona, La Trinidad, Málaga;1250;2 hab.;75 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Churruca, La Trinidad, Málaga;2100;2 hab.;69 m²;malaga;centro;la-trinidad;No;Bajo interior sin ascensor;Alquiler
Piso en calle de San Quintín, La Trinidad, Málaga;1500;1 hab.;60 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle la Regente, La Trinidad, Málaga;790;2 hab.;70 m²;malaga;centro;la-trinidad;No;Bajo exterior sin ascensor;Alquiler
Piso en Av de Fatima, La Trinidad, Málaga;800;1 hab.;75 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Barrera de la Trinidad, La Trinidad, Málaga;875;2 hab.;90 m²;malaga;centro;la-trinidad;Garaje incluido;Planta 1ª exterior sin ascensor;Alquiler
Piso en calle de San Quintín, La Trinidad, Málaga;1500;1 hab.;60 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Mármoles, La Trinidad, Málaga;900;2 hab.;80 m²;malaga;centro;la-trinidad;No;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida de Barcelona, La Trinidad, Málaga;1200;4 hab.;100 m²;malaga;centro;la-trinidad;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en calle Casajara, La Trinidad, Málaga;1200;2 hab.;58 m²;malaga;centro;la-trinidad;No;Planta 1ª exterior con ascensor;Alquiler
Piso en La Trinidad, Málaga;1650;2 hab.;64 m²;malaga;centro;la-trinidad;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle Casajara, La Trinidad, Málaga;1100;1 hab.;53 m²;malaga;centro;la-trinidad;No;Planta 7ª exterior con ascensor;Alquiler
Piso en La Trinidad, Málaga;1500;1 hab.;60 m²;malaga;centro;la-trinidad;No;Planta 3ª exterior con ascensor;Alquiler
Piso en plaza de Bailén, La Trinidad, Málaga;1100;3 hab.;81 m²;malaga;centro;la-trinidad;No;Planta 7ª exterior con ascensor;Alquiler
Dúplex en La Trinidad, Málaga;850;1 hab.;40 m²;malaga;centro;la-trinidad;No;Bajo interior sin ascensor;Alquiler
Piso en calle Salinas, s/n, Centro Histórico, Málaga;1200;1 hab.;58 m²;malaga;centro;centro-historico;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle Duque de la Victoria, 8, Centro Histórico, Málaga;1700;2 hab.;80 m²;malaga;centro;centro-historico;No;Planta 1ª exterior con ascensor;Alquiler
Piso en Centro Histórico, Málaga;1350;2 hab.;110 m²;malaga;centro;centro-historico;No;Planta 4ª con ascensor;Alquiler
Piso en calle San Juan, Centro Histórico, Málaga;1199;1 hab.;30 m²;malaga;centro;centro-historico;No;Planta 4ª exterior con ascensor;Alquiler
Piso en Centro Histórico, Málaga;1300;1 hab.;56 m²;malaga;centro;centro-historico;No;Planta 3ª exterior con ascensor;Alquiler
